,AC Power,DC scaled I_mp,DC scaled V_mp,DC scaled P_mp,Cell Temperature,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2022-05-11 17:10:00,936.8675407562766,2.4142626170040122,411.9389779147513,994.5288748664257,22.527033404149527,19.77,75.7,3.89,20.64,19.72,1.52,0,79.59,99.36
2022-05-11 18:10:00,508.90954686401346,1.3847253615855029,406.77038901268963,563.2652740078722,20.462726273535317,0.0,56.17,0.84,10.64,18.76,1.24,0,57.010000000000005,57.010000000000005
2022-05-11 19:10:00,-6.012,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,17.25,0.97,0,0.0,0.0
2022-05-11 20:10:00,-6.012,0.0,0.0,0.0,16.52,0.0,0.0,0.0,0.0,16.52,0.69,0,0.0,0.0
2022-05-11 21:10:00,-6.012,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,15.95,0.14,0,0.0,0.0
2022-05-11 22:10:00,-6.012,0.0,0.0,0.0,15.01,0.0,0.0,0.0,0.0,15.01,0.41,0,0.0,0.0
2022-05-11 23:10:00,-6.012,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,12.21,0.97,0,0.0,0.0
2022-05-12 00:10:00,-6.012,0.0,0.0,0.0,9.88,0.0,0.0,0.0,0.0,9.88,1.31,0,0.0,0.0
2022-05-12 01:10:00,-6.012,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,8.92,1.52,0,0.0,0.0
2022-05-12 02:10:00,-6.012,0.0,0.0,0.0,8.46,0.0,0.0,0.0,0.0,8.46,1.59,0,0.0,0.0
2022-05-12 03:10:00,-6.012,0.0,0.0,0.0,8.07,0.0,0.0,0.0,0.0,8.07,1.59,0,0.0,0.0
2022-05-12 04:10:00,-6.012,0.018376831626771062,353.37864221396813,6.493979808463066,7.88,0.0,0.0,0.0,0.0,7.88,1.66,0,0.0,0.0
2022-05-12 05:10:00,835.1227097826363,2.054930900977447,434.2853240886906,892.4263323108555,9.77891558608079,45.6,37.49,0.82,5.91,7.44,1.59,0,38.31,83.91
2022-05-12 06:10:00,3221.1917157896887,7.621331291188665,433.1139013750221,3300.9045291982575,18.817190997417292,218.34,92.1,3.0,15.69,9.18,1.1,0,95.1,313.44
2022-05-12 07:10:00,5354.218671024828,13.298954900899886,410.45736943052856,5458.654044798603,32.17539566844432,413.2,128.57,5.37,25.8,14.34,0.83,0,133.94,547.14
2022-05-12 08:10:00,6985.107229488057,18.36785836301947,387.16641040852386,7111.4177893024325,44.35386145385899,598.87,149.75,7.66,35.87,18.49,0.62,0,157.41,756.28
2022-05-12 09:10:00,8217.401808020604,22.330649239288604,374.4897462148256,8362.599166433478,50.35091924508923,751.88,159.45,9.67,45.43,20.79,0.9,0,169.11999999999998,921.0
2022-05-12 10:10:00,8161.054576663452,22.1338787176268,375.2330255271367,8305.362277865806,49.99542860656746,629.93,272.67,10.2,53.69,21.93,1.1,0,282.87,912.8
2022-05-12 11:10:00,8985.817922079159,25.031329923076065,365.28620339909344,9143.59947363058,54.61349031992311,846.19,175.82,11.88,59.32,22.35,1.03,0,187.7,1033.89
2022-05-12 12:10:00,8280.525479362148,22.884657275272158,368.2063555403644,8426.276253118249,53.72960315778319,698.55,233.9,11.54,60.6,22.47,0.76,0,245.44,943.99
2022-05-12 13:10:00,6926.510476481786,18.458620493665272,382.0190851659083,7051.545314414694,47.21526716095319,436.06,313.76,10.01,56.99,21.23,0.62,0,323.77,759.8299999999999
2022-05-12 14:10:00,2153.8165439492723,5.357009457760726,414.7849114572274,2222.0066936128123,26.80760358164671,0.0,216.36,3.11,49.86,19.54,0.76,0,219.47000000000003,219.47000000000003
2022-05-12 15:10:00,485.34018061484875,1.3308974157209277,405.36919011872,539.5048075418898,20.82429090566495,0.0,53.16,0.76,40.84,19.01,0.69,0,53.92,53.92
2022-05-12 16:10:00,2131.0654661167614,5.277849931155334,416.66671498721524,2199.104393009993,25.7219783047076,10.64,203.35,3.22,30.95,18.17,0.55,0,206.57,217.21
2022-05-12 17:10:00,1335.4311750170814,3.346738600432674,417.2523015341448,1396.4343836636958,22.320000695361937,9.24,125.39,3.14,20.82,17.53,0.55,0,128.53,137.77
2022-05-12 18:10:00,595.5556596215299,1.5822865796367491,411.1859522813483,650.6140140299342,19.378393204016305,0.0,64.2,0.96,10.82,17.15,0.62,0,65.16,65.16
2022-05-12 19:10:00,-6.012,0.0,0.0,0.0,16.32,0.0,0.0,0.0,0.0,16.32,0.97,0,0.0,0.0
2022-05-12 20:10:00,-6.012,0.0,0.0,0.0,16.46,0.0,0.0,0.0,0.0,16.46,1.66,0,0.0,0.0
2022-05-12 21:10:00,-6.012,0.0,0.0,0.0,14.58,0.0,0.0,0.0,0.0,14.58,1.45,0,0.0,0.0
2022-05-12 22:10:00,-6.012,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,13.64,1.03,0,0.0,0.0
2022-05-12 23:10:00,-6.012,0.0,0.0,0.0,13.34,0.0,0.0,0.0,0.0,13.34,0.83,0,0.0,0.0
2022-05-13 00:10:00,-6.012,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,12.6,0.9,0,0.0,0.0
2022-05-13 01:10:00,-6.012,0.0,0.0,0.0,11.07,0.0,0.0,0.0,0.0,11.07,1.1,0,0.0,0.0
2022-05-13 02:10:00,-6.012,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,10.04,1.38,0,0.0,0.0
2022-05-13 03:10:00,-6.012,0.0,0.0,0.0,9.55,0.0,0.0,0.0,0.0,9.55,1.59,0,0.0,0.0
2022-05-13 04:10:00,-6.012,0.01843353054478171,350.61648184032623,6.463099627507557,9.14,0.0,0.0,0.0,0.0,9.14,1.52,0,0.0,0.0
2022-05-13 05:10:00,30.70296752492379,0.2056613581905315,397.04228981310354,81.6562565820415,8.323861139990054,0.0,7.46,0.11,6.09,8.11,1.52,0,7.57,7.57
2022-05-13 06:10:00,379.869680802403,1.0321650401274696,419.9848620139233,433.4936919535309,11.268790458477401,0.0,41.03,0.59,15.87,9.97,1.03,0,41.620000000000005,41.620000000000005
2022-05-13 07:10:00,3127.5165662762256,7.561756371081643,423.95237813307637,3205.8245963830045,23.688866349980742,107.3,199.61,3.68,25.98,13.72,0.9,0,203.29,310.59000000000003
2022-05-13 08:10:00,2166.7797563000217,5.270193582158417,424.1594357764659,2235.4023362410658,21.752151170318367,7.99,205.1,3.01,36.05,13.98,0.41,0,208.11,216.1
2022-05-13 09:10:00,1144.384700637376,2.87263999397512,419.07583403628485,1203.8540013611118,20.21813220782309,0.0,115.64,1.66,45.62,15.86,0.28,0,117.3,117.3
2022-05-13 10:10:00,1694.7108853584593,4.158189143922322,423.0120567056835,1758.964141941827,20.853028097726465,0.0,167.86,2.41,53.91,15.03,0.62,0,170.27,170.27
2022-05-13 11:10:00,959.9118156092006,2.4360784179676225,417.83330697767406,1017.8747014363523,19.565052844219338,0.0,97.92,1.41,59.56,15.93,0.34,0,99.33,99.33
2022-05-13 12:10:00,1574.8491444766262,3.882827818141263,421.861651722376,1638.0161567146624,20.985345942563104,0.0,156.67,2.25,60.84,15.46,0.55,0,158.92,158.92
2022-05-13 13:10:00,1125.2731379055608,2.8258870545082844,419.1921376954991,1184.5896352653651,20.03139451096747,0.0,113.77,1.63,57.22,16.21,0.76,0,115.4,115.4
2022-05-13 14:10:00,1072.2719836656267,2.711112295193298,417.2150113599233,1131.1167470370995,20.730664930730388,0.0,109.11,1.57,50.06,16.75,0.41,0,110.68,110.68
2022-05-13 15:10:00,3593.9711144401726,8.890697404257107,413.56934750959664,3676.9199243838766,29.865831572430313,67.95,291.75,5.43,41.02,17.58,0.69,0,297.18,365.13
2022-05-13 16:10:00,644.7333320225121,1.6999022964110129,411.88689873382475,700.167485019239,19.63391535115318,0.0,69.01,0.99,31.13,17.24,0.62,0,70.0,70.0
2022-05-13 17:10:00,1413.174994774542,3.497756419819726,421.6831526619177,1474.944954353044,20.33667779267325,4.39,137.08,2.59,20.99,15.41,0.62,0,139.67000000000002,144.06
2022-05-13 18:10:00,602.6221953926985,1.5813816409189956,415.973294210826,657.8125305775961,16.94405304265057,0.0,64.2,0.96,11.0,14.82,0.83,0,65.16,65.16
2022-05-13 19:10:00,-6.012,0.0,0.0,0.0,13.23,0.0,0.0,0.0,0.0,13.23,1.24,0,0.0,0.0
2022-05-13 20:10:00,-6.012,0.0,0.0,0.0,12.67,0.0,0.0,0.0,0.0,12.67,1.24,0,0.0,0.0
2022-05-13 21:10:00,-6.012,0.0,0.0,0.0,11.45,0.0,0.0,0.0,0.0,11.45,1.45,0,0.0,0.0
2022-05-13 22:10:00,-6.012,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,10.31,1.52,0,0.0,0.0
2022-05-13 23:10:00,-6.012,0.0,0.0,0.0,9.31,0.0,0.0,0.0,0.0,9.31,1.52,0,0.0,0.0
2022-05-14 00:10:00,-6.012,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,8.3,1.45,0,0.0,0.0
2022-05-14 01:10:00,-6.012,0.0,0.0,0.0,7.67,0.0,0.0,0.0,0.0,7.67,1.52,0,0.0,0.0
2022-05-14 02:10:00,-6.012,0.0,0.0,0.0,7.35,0.0,0.0,0.0,0.0,7.35,1.45,0,0.0,0.0
2022-05-14 03:10:00,-6.012,0.0,0.0,0.0,7.23,0.0,0.0,0.0,0.0,7.23,1.45,0,0.0,0.0
2022-05-14 04:10:00,-6.012,0.01847906947490959,355.5183478649285,6.569648249801089,6.97,0.0,0.0,0.0,0.0,6.97,1.45,0,0.0,0.0
2022-05-14 05:10:00,888.0135240591809,2.172036231955544,435.4256893247484,945.7603735375719,9.633337887657389,48.44,39.43,0.88,6.28,7.02,1.31,0,40.31,88.75
2022-05-14 06:10:00,3073.3217382544385,7.224173527812723,436.2531416436956,3151.5683972875195,16.926637559955726,191.37,102.84,2.95,16.05,7.79,1.1,0,105.79,297.16
2022-05-14 07:10:00,2413.216719105555,5.73776006939274,433.0139488720971,2484.5301453283882,17.54907506922756,42.98,189.62,3.05,26.15,10.1,0.97,0,192.67,235.65
2022-05-14 08:10:00,5257.993601770206,12.961953383943865,413.62105727185354,5361.336862975342,30.448693028630117,249.47,277.82,6.06,36.23,13.33,0.9,0,283.88,533.35
2022-05-14 09:10:00,8397.70059822909,22.32136582618768,382.89155195463366,8546.662402936123,45.59864049314257,739.82,171.41,9.74,45.81,14.61,0.69,0,181.15,920.97
2022-05-14 10:10:00,8849.439367781182,23.428615251964203,384.42011434978895,9006.430954217289,44.335530205769075,720.25,236.39,10.74,54.12,15.85,1.31,0,247.13,967.38
2022-05-14 11:10:00,8961.29173425772,24.039510653882395,379.36908366680507,9119.847128561762,46.970175015453236,736.14,245.05,11.54,59.79,16.89,1.17,0,256.59000000000003,992.73
2022-05-14 12:10:00,8488.81570645914,22.867244772941646,377.78593608992816,8638.923472343276,48.2983482195246,677.06,254.93,11.59,61.09,17.54,0.83,0,266.52,943.58
2022-05-14 13:10:00,8143.500824589221,21.824361186803067,379.7536510358872,8287.880842214374,47.54003103281916,736.04,152.2,11.83,57.44,18.2,0.83,0,164.03,900.0699999999999
2022-05-14 14:10:00,6898.107433758229,17.991434160116093,390.37028282249116,7023.321241466748,42.64920527297146,606.17,123.88,10.78,50.26,18.5,0.83,0,134.66,740.8299999999999
2022-05-14 15:10:00,4981.150780127125,12.640884803464377,401.8837294181711,5080.165927961749,36.883764689520895,389.57,121.19,8.79,41.2,18.82,0.55,0,129.98,519.55
2022-05-14 16:10:00,2913.6317804403266,7.226878028694506,413.6313835833415,2989.26355799696,29.019336624713162,199.6,91.13,6.65,31.3,18.68,0.55,0,97.78,297.38
2022-05-14 17:10:00,863.4069781400098,2.2275288910677125,413.24893829937423,920.5239492649147,21.196996789917964,26.19,61.29,4.22,21.16,17.79,0.28,0,65.51,91.7
2022-05-14 18:10:00,485.4405238282276,1.3183871736838757,409.3387580211709,539.6669682667995,18.737147583218665,0.0,53.5,0.8,11.18,16.75,0.34,0,54.3,54.3
2022-05-14 19:10:00,-6.012,0.04381616885413665,352.73938518642564,15.455688462832775,15.531899811222676,0.0,1.78,0.03,1.69,15.47,0.62,0,1.81,1.81
2022-05-14 20:10:00,-6.012,0.0,0.0,0.0,14.54,0.0,0.0,0.0,0.0,14.54,0.69,0,0.0,0.0
2022-05-14 21:10:00,-6.012,0.0,0.0,0.0,12.46,0.0,0.0,0.0,0.0,12.46,0.97,0,0.0,0.0
2022-05-14 22:10:00,-6.012,0.0,0.0,0.0,10.79,0.0,0.0,0.0,0.0,10.79,1.17,0,0.0,0.0
2022-05-14 23:10:00,-6.012,0.0,0.0,0.0,9.69,0.0,0.0,0.0,0.0,9.69,1.24,0,0.0,0.0
2022-05-15 00:10:00,-6.012,0.0,0.0,0.0,8.79,0.0,0.0,0.0,0.0,8.79,1.24,0,0.0,0.0
2022-05-15 01:10:00,-6.012,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,8.17,1.24,0,0.0,0.0
2022-05-15 02:10:00,-6.012,0.0,0.0,0.0,7.73,0.0,0.0,0.0,0.0,7.73,1.17,0,0.0,0.0
2022-05-15 03:10:00,-6.012,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,7.25,1.1,0,0.0,0.0
2022-05-15 04:10:00,-6.012,0.01852564432542684,356.25890339518696,6.599925732065834,6.66,0.0,0.0,0.0,0.0,6.66,1.1,0,0.0,0.0
2022-05-15 05:10:00,990.4237072188762,2.3958750471387953,437.85548605332923,1049.0470332880002,9.149748021380004,56.94,40.11,0.96,6.45,6.18,1.17,0,41.07,98.01
2022-05-15 06:10:00,3383.212441961982,7.997259819624416,433.237556947066,3464.7133065250164,18.92946257688529,234.79,91.0,3.19,16.22,7.86,0.69,0,94.19,328.98
2022-05-15 07:10:00,5390.95138258978,13.504795089902245,406.9415496264447,5495.662241272422,34.09912780842605,420.87,129.08,5.52,26.32,12.7,0.14,0,134.60000000000002,555.47
2022-05-15 08:10:00,7118.849464080958,18.648362292237355,388.63120385076894,7247.335487477489,43.46661065081828,610.91,149.27,7.85,36.4,15.36,0.34,0,157.12,768.03
2022-05-15 09:10:00,8434.34077956451,22.728708249354348,377.6500574304391,8583.497975688364,48.42392400974441,774.48,153.38,9.91,45.99,16.87,0.69,0,163.29,937.77
2022-05-15 10:10:00,8793.500440273147,23.963715108830208,373.42134285729435,8948.562675789011,50.379357829267335,773.02,205.34,10.96,54.32,18.13,0.83,0,216.3,989.32
2022-05-15 11:10:00,8227.942639729568,22.171244635068984,377.6774439694514,8373.579003394267,48.59910904515406,585.99,317.67,10.8,60.02,18.79,0.83,0,328.47,914.46
2022-05-15 12:10:00,6527.73277256896,16.80080542029286,395.68080228664047,6647.756167763216,39.93519168070588,264.19,418.44,8.95,61.32,18.98,1.17,0,427.39,691.5799999999999
2022-05-15 13:10:00,7346.737099884375,19.265638969022895,388.1919579852243,7478.766113221436,43.554439798302795,492.37,290.88,10.48,57.66,19.15,1.1,0,301.36,793.73
2022-05-15 14:10:00,5587.61339910353,14.152628279419062,402.3776544141815,5694.701370868455,36.575668546306034,246.46,327.35,8.29,50.45,19.19,1.24,0,335.64000000000004,582.1
2022-05-15 15:10:00,4501.056269129462,11.22161785062341,409.428932838826,4594.455021305863,32.655177863696416,207.59,246.3,7.33,41.37,18.68,1.17,0,253.63,461.22
2022-05-15 16:10:00,2106.1102795341153,5.187436701169555,419.08843672674857,2173.9947377121102,24.337028421337795,8.49,201.88,3.14,31.47,18.05,1.31,0,205.02,213.51
2022-05-15 17:10:00,1455.2373121113396,3.614781207285663,419.75331847884945,1517.3164073331388,21.579920370392816,7.12,138.77,2.95,21.33,17.07,1.17,0,141.72,148.84
2022-05-15 18:10:00,534.0619615841858,1.4281220663874956,412.2098913779307,588.6860418600154,17.9788181035543,0.0,57.96,0.87,11.35,16.17,1.1,0,58.83,58.83
2022-05-15 19:10:00,-6.012,0.04381352498971912,353.8406969638313,15.503008218804453,15.026482718160599,0.0,1.78,0.03,1.88,14.97,1.03,0,1.81,1.81
2022-05-15 20:10:00,-6.012,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,14.6,1.03,0,0.0,0.0
2022-05-15 21:10:00,-6.012,0.0,0.0,0.0,13.53,0.0,0.0,0.0,0.0,13.53,0.83,0,0.0,0.0
2022-05-15 22:10:00,-6.012,0.0,0.0,0.0,13.77,0.0,0.0,0.0,0.0,13.77,0.55,0,0.0,0.0
2022-05-15 23:10:00,-6.012,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,13.2,0.48,0,0.0,0.0
2022-05-16 00:10:00,-6.012,0.0,0.0,0.0,12.59,0.0,0.0,0.0,0.0,12.59,0.34,0,0.0,0.0
2022-05-16 01:10:00,-6.012,0.0,0.0,0.0,12.06,0.0,0.0,0.0,0.0,12.06,0.21,0,0.0,0.0
2022-05-16 02:10:00,-6.012,0.0,0.0,0.0,11.44,0.0,0.0,0.0,0.0,11.44,0.48,0,0.0,0.0
2022-05-16 03:10:00,-6.012,0.0,0.0,0.0,10.02,0.0,0.0,0.0,0.0,10.02,0.69,0,0.0,0.0
2022-05-16 04:10:00,-6.012,0.018574890265658995,351.58587344870625,6.530669018265588,8.77,0.0,0.0,0.0,0.0,8.77,0.9,0,0.0,0.0
2022-05-16 05:10:00,529.6162411281873,1.3641820057749907,428.43668477170615,584.4656159794536,9.398495999400847,15.51,39.21,0.67,6.62,7.67,1.03,0,39.88,55.39
2022-05-16 06:10:00,3183.0731640268427,7.576192920886438,430.5939743502326,3262.263020248589,20.141897348909744,211.44,96.95,3.08,16.38,9.49,0.62,0,100.03,311.47
2022-05-16 07:10:00,5215.974603485622,13.050409160337843,407.52664853592614,5318.389507135031,33.78966234692665,396.92,134.37,5.39,26.48,13.85,0.28,0,139.76,536.6800000000001
2022-05-16 08:10:00,6793.762782120103,17.700813356484783,390.7968133418034,6917.4214532722835,42.47511851558522,554.79,166.4,7.53,36.56,16.71,0.48,0,173.93,728.72
2022-05-16 09:10:00,6867.024851504626,18.245162092482875,383.18322054851365,6991.239970027246,46.61170609915587,450.01,292.61,8.36,46.17,18.71,0.28,0,300.97,750.98
2022-05-16 10:10:00,8432.81992483148,23.581315024501798,363.8816505034478,8580.807832157467,55.94983107415756,756.68,205.57,10.81,54.52,20.34,0.34,0,216.38,973.06
2022-05-16 11:10:00,8525.906940656672,23.54943325962409,368.4111177797626,8675.87303025803,53.381175161597966,715.7,244.77,11.35,60.25,21.2,0.76,0,256.12,971.82
2022-05-16 12:10:00,5452.8412779096,13.924120136956784,399.15622091043616,5557.899173370575,38.36551406932781,141.55,423.22,7.65,61.56,21.51,1.31,0,430.87,572.4200000000001
2022-05-16 13:10:00,6063.561499543416,15.491343851739735,398.74205706316786,6177.0503141155605,38.44696361737314,240.7,388.1,8.59,57.88,21.11,1.72,0,396.69,637.39
2022-05-16 14:10:00,602.6031275139522,1.6085118123758668,408.87160321255317,657.6748035124502,20.694941584285534,0.0,64.35,0.92,50.64,18.6,0.9,0,65.27,65.27
2022-05-16 15:10:00,1144.2209398080179,2.89351198313871,415.97161426840404,1203.6188505311807,21.880979764967666,0.0,116.57,1.67,41.55,17.77,0.55,0,118.24,118.24
2022-05-16 16:10:00,1091.524152804689,2.7588381349752353,417.03053300723946,1150.519737909421,20.962496224083484,0.0,111.91,1.61,31.63,17.42,1.03,0,113.52,113.52
2022-05-16 17:10:00,597.3279120055116,1.5848773680084767,411.64507206936383,652.4069583749531,19.15931367776928,0.0,64.35,0.92,21.49,16.89,0.55,0,65.27,65.27
2022-05-16 18:10:00,589.6124706065442,1.5600120023625563,413.24109745968906,644.6610719065897,18.214197900006955,0.0,63.31,0.95,11.52,15.98,0.55,0,64.26,64.26
2022-05-16 19:10:00,-6.012,0.043816505236168986,352.59707988812136,15.449571797175762,15.597215471569283,0.0,1.78,0.03,2.06,15.54,0.97,0,1.81,1.81
2022-05-16 20:10:00,-6.012,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,13.7,1.52,0,0.0,0.0
2022-05-16 21:10:00,-6.012,0.0,0.0,0.0,12.22,0.0,0.0,0.0,0.0,12.22,1.1,0,0.0,0.0
2022-05-16 22:10:00,-6.012,0.0,0.0,0.0,11.85,0.0,0.0,0.0,0.0,11.85,1.17,0,0.0,0.0
2022-05-16 23:10:00,-6.012,0.0,0.0,0.0,11.33,0.0,0.0,0.0,0.0,11.33,1.24,0,0.0,0.0
2022-05-17 00:10:00,-6.012,0.0,0.0,0.0,11.06,0.0,0.0,0.0,0.0,11.06,1.17,0,0.0,0.0
2022-05-17 01:10:00,-6.012,0.0,0.0,0.0,11.02,0.0,0.0,0.0,0.0,11.02,1.31,0,0.0,0.0
2022-05-17 02:10:00,-6.012,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,10.42,1.31,0,0.0,0.0
2022-05-17 03:10:00,-6.012,0.0,0.0,0.0,10.28,0.0,0.0,0.0,0.0,10.28,1.31,0,0.0,0.0
2022-05-17 04:10:00,-6.012,0.01861935009621119,348.2990215895454,6.4851014211435665,10.26,0.0,0.0,0.0,0.0,10.26,1.31,0,0.0,0.0
2022-05-17 05:10:00,11.370504237526635,0.15997760645170148,388.24170452331555,62.10997861436874,10.3049283374759,0.0,5.6,0.08,6.79,10.14,1.38,0,5.68,5.68
2022-05-17 06:10:00,576.1777581481552,1.4914666632401468,423.26909569091356,631.2917458028012,12.754692813943059,0.0,59.69,0.86,16.54,10.92,1.17,0,60.55,60.55
2022-05-17 07:10:00,1096.6907573913488,2.70872303168949,426.7480807412974,1155.9423550332383,15.803025458123233,0.0,109.11,1.57,26.63,12.4,1.1,0,110.68,110.68
2022-05-17 08:10:00,1947.8013197563307,4.708392380884366,427.8512452860977,2014.4915434569507,19.121094671587375,2.63,187.7,2.72,36.72,13.74,1.59,0,190.42,193.05
2022-05-17 09:10:00,2929.762807215868,7.03251975808864,427.46029655921853,3006.122981351134,21.50334043640501,13.87,270.98,4.02,46.34,14.54,2.41,0,275.0,288.87
2022-05-17 10:10:00,4175.020304287429,10.04245245016925,424.72365244643146,4265.267084155499,24.157419228637565,49.44,358.05,5.61,54.71,15.74,3.52,0,363.66,413.1
2022-05-17 11:10:00,8096.432549674435,20.364641460117486,404.7233053055876,8242.045003101955,33.9691183560824,472.32,358.16,10.12,60.47,16.5,3.38,0,368.28,840.6
2022-05-17 12:10:00,1335.1760165355258,3.308319762339676,422.05570771558934,1396.2952386437423,19.73649594105565,0.0,133.36,1.92,61.78,16.98,3.52,0,135.28,135.28
2022-05-17 13:10:00,3512.991632723449,8.489220489060088,423.5368161561731,3595.497417584261,24.343202121552263,13.96,329.99,4.92,58.08,16.87,3.17,0,334.91,348.87
2022-05-17 14:10:00,6269.250971801385,15.447649199349982,413.44204629492924,6386.707695425481,30.324786259607393,358.93,268.43,9.15,50.83,16.69,3.17,0,277.58,636.51
2022-05-17 15:10:00,4026.3275028702324,9.750042960048168,422.01478050557273,4114.662239704632,25.558902259544627,102.69,292.23,6.08,41.72,16.88,3.1,0,298.31,401.0
2022-05-17 16:10:00,2159.5305221003887,5.253016877230784,424.1532494093322,2228.0841776795,21.736146356357715,9.54,203.56,3.19,31.79,17.15,3.24,0,206.75,216.29
2022-05-17 17:10:00,1133.1883334082577,2.8330964890527293,420.9559223013252,1192.608745517838,19.13896143594714,20.84,91.99,3.87,21.66,16.42,2.62,0,95.86,116.7
2022-05-17 18:10:00,158.1175679321503,0.5269235769850379,398.3962225756432,209.92436265688525,16.023570305946333,0.0,21.4,0.32,11.69,15.5,2.41,0,21.72,21.72
2022-05-17 19:10:00,-6.012,0.06561961930527874,363.66948424312335,23.86385310898082,14.010940179889637,0.0,2.67,0.04,2.24,13.94,1.93,0,2.71,2.71
2022-05-17 20:10:00,-6.012,0.0,0.0,0.0,13.48,0.0,0.0,0.0,0.0,13.48,1.66,0,0.0,0.0
2022-05-17 21:10:00,-6.012,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,12.21,1.31,0,0.0,0.0
2022-05-17 22:10:00,-6.012,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,11.54,1.17,0,0.0,0.0
2022-05-17 23:10:00,-6.012,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,11.2,1.17,0,0.0,0.0
2022-05-18 00:10:00,-6.012,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,10.56,1.17,0,0.0,0.0
2022-05-18 01:10:00,-6.012,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,9.79,1.24,0,0.0,0.0
2022-05-18 02:10:00,-6.012,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,9.38,1.17,0,0.0,0.0
2022-05-18 03:10:00,-6.012,0.0,0.0,0.0,8.91,0.0,0.0,0.0,0.0,8.91,1.17,0,0.0,0.0
2022-05-18 04:10:00,-6.012,0.018653416322685714,352.6930366315781,6.578930046401069,8.31,0.0,0.0,0.0,0.0,8.31,1.1,0,0.0,0.0
2022-05-18 05:10:00,291.1802309899927,0.8186357391689311,420.42769811813025,344.1771394160277,9.045738644165116,1.5,30.91,0.46,6.95,8.02,1.03,0,31.37,32.870000000000005
2022-05-18 06:10:00,2307.947276088475,5.482737925357095,433.7711496505818,2378.2535331149925,16.900541708845175,97.83,124.81,2.53,16.69,9.2,0.62,0,127.34,225.17
2022-05-18 07:10:00,5368.042872195599,13.2335491448944,413.5591889469055,5472.855851251545,30.47560049782203,401.56,137.54,5.51,26.78,11.22,0.48,0,143.04999999999998,544.61
2022-05-18 08:10:00,7118.7366927123085,18.208982733458114,398.0411418444979,7247.924279052414,38.31580766288853,581.28,161.23,7.77,36.87,12.23,0.55,0,169.0,750.28
2022-05-18 09:10:00,8286.108674745361,21.779131936598503,387.2292557736734,8433.517051205681,43.3342253894246,700.38,188.52,9.63,46.5,13.58,0.76,0,198.15,898.53
2022-05-18 10:10:00,8556.556232490484,22.414850362032574,388.52532495955126,8708.737020828423,42.382906443975926,640.14,274.59,10.45,54.9,15.14,1.31,0,285.04,925.18
2022-05-18 11:10:00,9117.509445305941,24.19342583854088,383.54394881880376,9279.242081568846,44.54076865799874,756.24,231.46,11.68,60.68,15.92,1.45,0,243.14,999.38
2022-05-18 12:10:00,7521.832605870461,19.384008359270013,395.02584549475375,7657.184291198011,39.693326651010935,411.18,377.74,10.12,62.01,16.81,1.45,0,387.86,799.04
2022-05-18 13:10:00,7569.154184698328,19.548839098443977,394.15138018040113,7705.201911576282,40.13674727658998,514.44,280.75,10.68,58.29,17.37,1.52,0,291.43,805.8700000000001
2022-05-18 14:10:00,6256.72461173209,15.813534664742313,403.0271022859344,6373.283052829271,36.0271529396024,375.22,266.44,9.38,51.01,17.88,1.59,0,275.82,651.04
2022-05-18 15:10:00,5048.071872818491,12.530852870675462,410.86459856528046,5148.483834390666,31.95875140285633,371.2,135.54,8.72,41.88,17.78,1.66,0,144.26,515.46
2022-05-18 16:10:00,2996.1203342777526,7.29514346319521,421.2283963780973,3072.921582349877,24.994994829369183,196.52,97.16,6.67,31.96,17.23,2.0,0,103.83,300.35
2022-05-18 17:10:00,854.1725138070952,2.1777353082361928,418.47130003527025,911.3197255703096,18.333255091125597,33.26,51.92,4.53,21.82,16.07,2.14,0,56.45,89.71000000000001
2022-05-18 18:10:00,529.5788105542914,1.4056555713159065,415.62415008011016,584.2244021335453,16.11644450959656,0.0,57.07,0.86,11.86,14.6,1.93,0,57.93,57.93
