,AC Power,DC scaled I_mp,DC scaled V_mp,DC scaled P_mp,Cell Temperature
2020-09-06 06:00:00,1898.6603886413911,2.8230626894037023,698.9461583209991,1973.1688214580658,16.791394510967468
2020-09-06 07:00:00,985.3172919310132,1.5390247853124654,681.5958994692091,1048.9929828504564,17.265328077570455
2020-09-06 08:00:00,1269.192118026019,1.9533937534262127,683.9527343367939,1336.0289988922711,18.541531112275404
2020-09-06 09:00:00,3139.7699386624677,4.713120298996863,685.18548134825,3229.361600720373,24.802242000175657
2020-09-06 10:00:00,1187.1595874241784,1.8386284143475624,681.503457036373,1253.0316205831684,18.797704104386355
2020-09-06 11:00:00,1016.1387183672858,1.585686598693842,681.180259960711,1080.1384095144872,17.647923994588613
2020-09-06 12:00:00,1272.2475278657016,1.9531145054204062,685.6532040999529,1339.1592186155963,18.01159637596694
2020-09-06 13:00:00,906.5975255126549,1.4242864517820197,680.6273959365203,969.4083787440624,16.901201674207556
2020-09-06 14:00:00,2184.104976219936,3.261029860060228,693.6126872288144,2261.8916843697793,19.55587373423092
2020-09-06 15:00:00,1304.8372411078399,1.9953139292902826,687.6923747856581,1372.162174476537,17.55385132987178
2020-09-06 16:00:00,290.12827154973985,0.5268309848751372,657.2293642375035,346.2487932501043,15.209243403624033
2020-09-06 17:00:00,99.62299865948897,0.2414445098325275,636.4871401649445,153.67632557183222,14.338216685128973
2020-09-06 18:00:00,-6.012,0.0,0.0,0.0,13.74
2020-09-06 19:00:00,-6.012,0.0,0.0,0.0,13.38
2020-09-06 20:00:00,-6.012,0.0,0.0,0.0,13.06
2020-09-06 21:00:00,-6.012,0.0,0.0,0.0,12.99
2020-09-06 22:00:00,-6.012,0.0,0.0,0.0,12.88
2020-09-06 23:00:00,-6.012,0.0,0.0,0.0,12.73
2020-09-07 00:00:00,-6.012,0.0,0.0,0.0,12.51
2020-09-07 01:00:00,-6.012,0.0,0.0,0.0,12.36
2020-09-07 02:00:00,-6.012,0.0,0.0,0.0,12.18
2020-09-07 03:00:00,-6.012,0.0,0.0,0.0,12.04
2020-09-07 04:00:00,-6.012,0.0033364229152918904,513.7705410083452,1.7141558062221547,11.8
2020-09-07 05:00:00,278.7848644815149,0.5027608502043682,666.145107392469,334.9116805521179,12.133161617127017
2020-09-07 06:00:00,1116.1778709694813,1.6977733925503147,695.9674349191037,1181.594993087147,13.652549723053802
2020-09-07 07:00:00,1017.2045798016871,1.5607910908281584,692.8954617146537,1081.4650635194948,13.8987866906856
2020-09-07 08:00:00,2568.294533126619,3.7645975093352675,704.2584506522156,2651.2496092536453,17.210806788832862
2020-09-07 09:00:00,4572.631894578708,6.6756266360197785,701.5263553998939,4683.128023977409,21.500678733031673
2020-09-07 10:00:00,4908.565238512437,7.20001161052849,697.7629704268868,5023.901488470432,23.067838936937967
2020-09-07 11:00:00,6694.813451299278,9.941750476960529,687.8423010105744,6838.356524145505,27.404912548982125
2020-09-07 12:00:00,2966.5919871107426,4.387558755407936,696.1434109003461,3054.370117515358,20.828952354798847
2020-09-07 13:00:00,2696.6938049855353,3.9967975609202773,695.7986975617528,2780.966537306319,20.312920785723456
2020-09-07 14:00:00,1947.3157860228064,2.916468536051868,693.3846204678626,2022.2344289767873,18.7897458589742
2020-09-07 15:00:00,2507.3952016079406,3.7169414017764915,696.6202430091461,2589.2966225562955,19.54734112209526
2020-09-07 16:00:00,789.2972416978345,1.2515564753707065,679.8312203815318,850.8471660276759,16.031379004602766
2020-09-07 17:00:00,-6.012,0.0,0.0,0.0,14.01
2020-09-07 18:00:00,-6.012,0.0,0.0,0.0,13.53
2020-09-07 19:00:00,-6.012,0.0,0.0,0.0,12.7
2020-09-07 20:00:00,-6.012,0.0,0.0,0.0,12.25
2020-09-07 21:00:00,-6.012,0.0,0.0,0.0,11.99
2020-09-07 22:00:00,-6.012,0.0,0.0,0.0,11.8
2020-09-07 23:00:00,-6.012,0.0,0.0,0.0,11.56
2020-09-08 00:00:00,-6.012,0.0,0.0,0.0,11.13
2020-09-08 01:00:00,-6.012,0.0,0.0,0.0,10.96
2020-09-08 02:00:00,-6.012,0.0,0.0,0.0,11.0
2020-09-08 03:00:00,-6.012,0.0,0.0,0.0,10.91
2020-09-08 04:00:00,-6.012,0.0029971586227386937,515.0867074407209,1.5437965666640396,10.6
2020-09-08 05:00:00,312.7235788242162,0.5486532496044486,673.0631100155115,369.27826249888693,10.842609946627153
2020-09-08 06:00:00,2135.530499394331,3.1459811794262,703.4530009860022,2213.0499017128427,16.182828233668776
2020-09-08 07:00:00,3729.5154633651287,5.445854615072717,702.9051253894893,3827.9191210606173,19.988943727371836
2020-09-08 08:00:00,11404.833427069996,17.596646444492617,661.413335422543,11638.656617103097,35.92056007369071
2020-09-08 09:00:00,9527.619097363562,14.44676847789113,673.0035218252027,9722.726064614053,32.540688920036274
2020-09-08 10:00:00,12176.0082848287,19.055944088649365,652.1004319680882,12426.389371767986,38.71773072545239
2020-09-08 11:00:00,11725.33456562512,18.333135834296577,652.6696121712173,11965.480654852592,38.71164579948389
2020-09-08 12:00:00,10415.362514600813,16.139116204225246,658.490814479277,10627.45977429598,37.19768417168859
2020-09-08 13:00:00,9620.10296524273,14.867353882774236,660.2340407735884,9815.933129634934,36.785668314640844
2020-09-08 14:00:00,6962.921468382379,10.534683755560852,674.9261603782568,7110.133657939879,31.791768179346796
2020-09-08 15:00:00,3560.2496025871064,5.314781663401817,687.817266244843,3655.5985944092577,24.703379107227267
2020-09-08 16:00:00,959.521455348953,1.5162178400111963,674.5561080986452,1022.7740051876867,19.309813061124093
2020-09-08 17:00:00,-6.012,0.0,0.0,0.0,16.31
2020-09-08 18:00:00,-6.012,0.0,0.0,0.0,14.63
2020-09-08 19:00:00,-6.012,0.0,0.0,0.0,13.92
2020-09-08 20:00:00,-6.012,0.0,0.0,0.0,13.59
2020-09-08 21:00:00,-6.012,0.0,0.0,0.0,13.1
2020-09-08 22:00:00,-6.012,0.0,0.0,0.0,12.44
2020-09-08 23:00:00,-6.012,0.0,0.0,0.0,11.03
2020-09-09 00:00:00,-6.012,0.0,0.0,0.0,9.88
2020-09-09 01:00:00,-6.012,0.0,0.0,0.0,8.85
2020-09-09 02:00:00,-6.012,0.0,0.0,0.0,8.4
2020-09-09 03:00:00,-6.012,0.0,0.0,0.0,7.67
2020-09-09 04:00:00,-6.012,0.0026473804076629776,524.5067936479019,1.388569009189584,7.17
2020-09-09 05:00:00,458.80504409115827,0.7470583422805401,692.2017633950067,517.1151018855403,7.802436685387304
2020-09-09 06:00:00,1903.329443637356,2.787594954297912,709.6517139373656,1978.2215370806653,13.331509113665463
2020-09-09 07:00:00,3516.2926903432763,5.147228231649906,701.6755225182235,3611.684058963499,20.05633702016916
2020-09-09 08:00:00,5148.068118124406,7.643170110185821,689.0535663104267,5266.553622340798,26.159185731173075
2020-09-09 09:00:00,6321.190012778466,9.47269740115682,681.7485745236462,6457.997950132511,29.29316566228016
2020-09-09 10:00:00,14638.902515511096,24.03733877607975,621.8007718013744,14946.435803017492,47.47180770749611
2020-09-09 11:00:00,13887.079612515712,22.541134122583774,628.9047662143909,14176.226685570778,45.567371249540074
2020-09-09 12:00:00,12361.787605972193,19.738291242582818,639.1215466823315,12615.167227825848,42.954463981090214
2020-09-09 13:00:00,10156.365451825635,15.828193240756725,654.6978677426273,10362.684364941695,38.52695090553
2020-09-09 14:00:00,7049.901131754749,10.706074057405182,672.3690030400686,7198.432340450664,32.668397993090245
2020-09-09 15:00:00,3480.5549534075008,5.235525715551551,682.7560086803679,3574.5866408934044,26.24241242146183
2020-09-09 16:00:00,905.8977551479451,1.4510079318940445,667.4230800889758,968.4361831382578,21.12984643727199
2020-09-09 17:00:00,-6.012,0.0,0.0,0.0,18.05
2020-09-09 18:00:00,-6.012,0.0,0.0,0.0,16.67
2020-09-09 19:00:00,-6.012,0.0,0.0,0.0,16.18
2020-09-09 20:00:00,-6.012,0.0,0.0,0.0,15.34
2020-09-09 21:00:00,-6.012,0.0,0.0,0.0,13.1
2020-09-09 22:00:00,-6.012,0.0,0.0,0.0,11.79
2020-09-09 23:00:00,-6.012,0.0,0.0,0.0,11.17
2020-09-10 00:00:00,-6.012,0.0,0.0,0.0,10.75
2020-09-10 01:00:00,-6.012,0.0,0.0,0.0,9.75
2020-09-10 02:00:00,-6.012,0.0,0.0,0.0,9.46
2020-09-10 03:00:00,-6.012,0.0,0.0,0.0,9.7
2020-09-10 04:00:00,-6.012,0.0022864279475081346,509.14734384971786,1.1641287163775287,10.0
2020-09-10 05:00:00,907.1172568776278,1.3922678238657693,696.891987029482,970.2602902510289,11.707884554536003
2020-09-10 06:00:00,3797.933870728999,5.510734496854728,707.2576170458145,3897.5089484176406,18.655175924467017
2020-09-10 07:00:00,9017.51767012103,13.722022708128819,670.6209692378051,9202.276168428518,33.394699056903676
2020-09-10 08:00:00,12416.228185382079,19.84510187476413,638.4856023379847,12670.811823967442,43.14144434458852
2020-09-10 09:00:00,13448.095247117213,21.830361485183726,628.7737580972557,13726.358431660557,45.855401549624894
2020-09-10 10:00:00,14158.161187820595,23.498591915968863,615.0440968031022,14452.670241101747,50.00832564138228
2020-09-10 11:00:00,12499.797601317823,20.423365908840843,624.5257581845781,12754.918078899893,47.753403309298115
2020-09-10 12:00:00,10971.49237737906,17.69190838903415,632.6634058857619,11193.02301802523,45.65911356734426
2020-09-10 13:00:00,7611.4953451214005,11.856905842511962,655.1982252287216,7768.623664717898,38.52089755578254
2020-09-10 14:00:00,5378.367453441576,8.143326002652746,675.3477736251327,5499.577085795182,30.894419052509953
2020-09-10 15:00:00,3332.78511280307,5.017311698797679,682.6013901053215,3424.823940190987,26.029370907690332
2020-09-10 16:00:00,907.0459480096966,1.4509234834462386,668.2733874077553,969.6135511520781,20.86712671716523
2020-09-10 17:00:00,-6.012,0.0,0.0,0.0,17.86
2020-09-10 18:00:00,-6.012,0.0,0.0,0.0,16.15
2020-09-10 19:00:00,-6.012,0.0,0.0,0.0,15.54
2020-09-10 20:00:00,-6.012,0.0,0.0,0.0,14.71
2020-09-10 21:00:00,-6.012,0.0,0.0,0.0,14.31
2020-09-10 22:00:00,-6.012,0.0,0.0,0.0,14.21
2020-09-10 23:00:00,-6.012,0.0,0.0,0.0,14.45
2020-09-11 00:00:00,-6.012,0.0,0.0,0.0,14.25
2020-09-11 01:00:00,-6.012,0.0,0.0,0.0,13.97
2020-09-11 02:00:00,-6.012,0.0,0.0,0.0,13.33
2020-09-11 03:00:00,-6.012,0.0,0.0,0.0,12.79
2020-09-11 04:00:00,-6.012,0.0019129264131489852,494.6216430742733,0.9461748055519272,12.35
2020-09-11 05:00:00,548.5964376129488,0.8937588033562355,679.8694054473295,607.6392662511205,13.086713997130895
2020-09-11 06:00:00,2497.409112122558,3.6837858118024727,700.1805366854362,2579.3151267420503,18.354
2020-09-11 07:00:00,7683.851167940946,11.556477123962765,678.7651163918998,7844.133540126913,30.65427731270531
2020-09-11 08:00:00,11193.924218168726,17.453518841780983,654.4471748285017,11422.406096819588,38.312754888697576
2020-09-11 09:00:00,11957.622745188894,18.88003172817588,646.3130308781349,12202.410529312705,40.734851381057055
2020-09-11 10:00:00,12694.70266889714,20.27652394878028,638.9594224084982,12955.876030764732,42.853667683537296
2020-09-11 11:00:00,12219.794649268724,19.392117649885957,643.0591325287872,12470.278353831849,41.70676327395613
2020-09-11 12:00:00,11131.960804221562,17.45401555809906,650.7802549562462,11358.728694909993,39.5557903539303
2020-09-11 13:00:00,9172.482669054998,14.10587386997788,663.5298892351695,9359.668926511693,35.746644710464516
2020-09-11 14:00:00,6249.497088746976,9.394046987924323,679.6828188869873,6384.972337509216,29.95042037698323
2020-09-11 15:00:00,3306.822595590312,4.945841978622534,687.1870104240747,3398.7183633195095,24.46617446589152
2020-09-11 16:00:00,928.2122900212012,1.4725843187464092,673.034580562244,991.1001693100274,19.527419855285007
2020-09-11 17:00:00,-6.012,0.0,0.0,0.0,16.71
2020-09-11 18:00:00,-6.012,0.0,0.0,0.0,15.84
2020-09-11 19:00:00,-6.012,0.0,0.0,0.0,15.07
2020-09-11 20:00:00,-6.012,0.0,0.0,0.0,14.46
2020-09-11 21:00:00,-6.012,0.0,0.0,0.0,14.67
2020-09-11 22:00:00,-6.012,0.0,0.0,0.0,14.33
2020-09-11 23:00:00,-6.012,0.0,0.0,0.0,13.95
2020-09-12 00:00:00,-6.012,0.0,0.0,0.0,13.39
2020-09-12 01:00:00,-6.012,0.0,0.0,0.0,12.61
2020-09-12 02:00:00,-6.012,0.0,0.0,0.0,11.94
2020-09-12 03:00:00,-6.012,0.0,0.0,0.0,11.37
2020-09-12 04:00:00,-6.012,0.0015263897482263593,493.6271980941558,0.7534674946166217,10.83
2020-09-12 05:00:00,796.7662329360061,1.2401844825675865,692.3414399760954,858.6311104968518,12.121812810401217
2020-09-12 06:00:00,3565.664868409629,5.196546982917297,704.6748250192435,3661.8758358915243,19.149289752701012
2020-09-12 07:00:00,7463.645251536446,11.294091978200324,674.6574322687427,7619.643093819636,31.991853484143373
2020-09-12 08:00:00,11026.11491795471,17.4724836584002,643.8641970149346,11249.906660572411,41.89834434323065
2020-09-12 09:00:00,13468.196014511825,21.762423169307286,631.6969509863429,13747.25636212596,44.87343423516802
2020-09-12 10:00:00,13835.875425309781,22.41062336266303,630.2315619995995,14123.882167235843,45.15629363690084
2020-09-12 11:00:00,12183.281298575572,19.398933527797563,640.8962837078806,12432.704405861667,42.4427773641102
2020-09-12 12:00:00,10886.334285819343,17.175495041228345,646.6986495736692,11107.369448921621,40.99727038134378
2020-09-12 13:00:00,9492.126273892121,14.70740454063452,658.5272936909137,9685.227309361506,37.37602096339997
2020-09-12 14:00:00,6378.335926161967,9.641380640532345,675.8037958802713,6515.68163439832,31.29942379288619
2020-09-12 15:00:00,3223.35185524089,4.853549978106734,682.7875798779259,3313.9436433680576,25.759978973525758
2020-09-12 16:00:00,862.2292392435602,1.3848011032235172,667.4671569421273,924.3092552989224,20.709049592450665
2020-09-12 17:00:00,-6.012,0.0,0.0,0.0,18.05
2020-09-12 18:00:00,-6.012,0.0,0.0,0.0,16.95
2020-09-12 19:00:00,-6.012,0.0,0.0,0.0,16.97
2020-09-12 20:00:00,-6.012,0.0,0.0,0.0,16.53
2020-09-12 21:00:00,-6.012,0.0,0.0,0.0,14.18
2020-09-12 22:00:00,-6.012,0.0,0.0,0.0,12.29
2020-09-12 23:00:00,-6.012,0.0,0.0,0.0,11.43
2020-09-13 00:00:00,-6.012,0.0,0.0,0.0,11.16
2020-09-13 01:00:00,-6.012,0.0,0.0,0.0,11.21
2020-09-13 02:00:00,-6.012,0.0,0.0,0.0,11.19
2020-09-13 03:00:00,-6.012,0.0,0.0,0.0,11.22
2020-09-13 04:00:00,-6.012,0.0011253094635938791,483.014748291169,0.5435410673074679,11.17
2020-09-13 05:00:00,423.6683401711499,0.711192871086995,676.877336780029,481.3903365183077,11.985052408499914
2020-09-13 06:00:00,3136.438235908841,4.578281967086217,704.811359015294,3226.8251351772496,18.332967654655025
2020-09-13 07:00:00,6798.648970580433,10.204984922871777,680.3960373163216,6943.431302394763,29.919207391754938
2020-09-13 08:00:00,11236.212247325964,17.912661172135678,640.0066708776374,11464.222643337673,43.11426398740225
2020-09-13 09:00:00,13260.146918615157,21.91525951877619,617.4992848457852,13532.657080054083,49.70720601892354
2020-09-13 10:00:00,13340.637877832878,22.380039883878197,608.3166602845015,13614.151119194727,52.72173898285908
2020-09-13 11:00:00,12773.180696332875,21.429582669733637,608.1810230297428,13033.065511179051,53.071705653306786
2020-09-13 12:00:00,11612.087806063835,18.95034304727281,625.1588387192817,11846.974452765082,47.93258050395338
2020-09-13 13:00:00,9512.1955044033,15.029572106147828,645.6972989527819,9704.554113355727,41.66329860613094
2020-09-13 14:00:00,6512.17330906053,9.963153452334259,667.5774741051231,6651.176815831041,34.09943214434737
2020-09-13 15:00:00,3152.9293883603614,4.784999754519784,677.6112169687368,3242.369506855258,27.330602131210682
2020-09-13 16:00:00,1005.6399638472129,1.6054906463378162,665.9674306322815,1069.2044806457563,22.45786425770902
2020-09-13 17:00:00,-6.012,0.0,0.0,0.0,19.23
2020-09-13 18:00:00,-6.012,0.0,0.0,0.0,18.29
2020-09-13 19:00:00,-6.012,0.0,0.0,0.0,17.73
2020-09-13 20:00:00,-6.012,0.0,0.0,0.0,17.18
2020-09-13 21:00:00,-6.012,0.0,0.0,0.0,16.71
2020-09-13 22:00:00,-6.012,0.0,0.0,0.0,16.18
2020-09-13 23:00:00,-6.012,0.0,0.0,0.0,14.9
2020-09-14 00:00:00,-6.012,0.0,0.0,0.0,13.71
2020-09-14 01:00:00,-6.012,0.0,0.0,0.0,12.91
2020-09-14 02:00:00,-6.012,0.0,0.0,0.0,12.05
2020-09-14 03:00:00,-6.012,0.0,0.0,0.0,11.04
2020-09-14 04:00:00,-6.012,0.0007088106447394988,470.89017762552976,0.3337719704042489,10.68
2020-09-14 05:00:00,395.17956794629936,0.6681574399822674,677.4174897588301,452.6215357564738,11.273821659425666
2020-09-14 06:00:00,2071.6960667350872,3.0691060574614375,699.9833098925295,2148.323016513069,17.094226659249934
2020-09-14 07:00:00,4657.777060561308,6.883106113953652,692.863935116914,4769.055987941217,24.456671026037334
2020-09-14 08:00:00,7520.078100887319,11.50278624297553,667.361712481312,7676.5191254186275,34.43773689216502
2020-09-14 09:00:00,13521.32610486207,22.160725542833386,622.7575792823168,13800.759794194724,47.81476146522185
2020-09-14 10:00:00,13978.302970226343,22.963510998999652,621.3747042968172,14268.944856620117,48.013676046218535
2020-09-14 11:00:00,13045.600700937805,21.180718525126856,628.5942186924582,13314.077212646993,46.127731886919555
2020-09-14 12:00:00,11789.12341090105,18.845523248812906,638.3101292440138,12029.288380620834,43.47036829142563
2020-09-14 13:00:00,9643.989559508602,15.082407140995072,652.389050046039,9839.59726712137,39.40261353341541
2020-09-14 14:00:00,6612.49992989706,10.098784615248277,668.721228755473,6753.271656845695,33.754085471535745
2020-09-14 15:00:00,3103.1035982948047,4.699028090983729,679.2814431992961,3191.962583277461,26.676515796437535
2020-09-14 16:00:00,798.788993462583,1.2973353459784094,662.9904228971659,860.1209096696668,21.51395557837977
2020-09-14 17:00:00,-6.012,0.0,0.0,0.0,18.69
2020-09-14 18:00:00,-6.012,0.0,0.0,0.0,17.21
2020-09-14 19:00:00,-6.012,0.0,0.0,0.0,16.02
2020-09-14 20:00:00,-6.012,0.0,0.0,0.0,15.95
2020-09-14 21:00:00,-6.012,0.0,0.0,0.0,15.57
2020-09-14 22:00:00,-6.012,0.0,0.0,0.0,15.27
2020-09-14 23:00:00,-6.012,0.0,0.0,0.0,14.79
2020-09-15 00:00:00,-6.012,0.0,0.0,0.0,13.91
2020-09-15 01:00:00,-6.012,0.0,0.0,0.0,12.87
2020-09-15 02:00:00,-6.012,0.0,0.0,0.0,12.28
2020-09-15 03:00:00,-6.012,0.0,0.0,0.0,11.85
2020-09-15 04:00:00,-6.012,0.0002757343810081944,439.140294058859,0.12108607715807598,11.46
2020-09-15 05:00:00,659.3507048819204,1.048774775332661,686.1808795246858,719.6491977610701,12.561482012699985
2020-09-15 06:00:00,4662.3162848883985,6.823653207284659,699.6317518638665,4774.044447524057,22.218355490184987
2020-09-15 07:00:00,9674.42312745944,15.068093281372432,655.085465527658,9870.888901842036,38.49608191735638
2020-09-15 08:00:00,12002.581764323962,19.313815858029827,634.1148994919557,12247.178401620722,44.78054872878505
2020-09-15 09:00:00,13492.327495987605,22.075358755654165,623.8249780086239,13771.160190278442,47.475941458615175
2020-09-15 10:00:00,13939.291194677335,22.881482969474952,621.8567670986965,14229.005025821578,47.876432437454994
2020-09-15 11:00:00,13224.34504496733,21.392645619884156,630.9354450137993,13497.378384204116,45.25632256941422
2020-09-15 12:00:00,11701.58257438732,18.589201735533678,642.3174977108258,11940.16954320973,42.169237023273794
2020-09-15 13:00:00,9445.438226348679,14.683064020155935,656.3624375325068,9637.411690715398,38.10630994864653
2020-09-15 14:00:00,6216.618705361804,9.431858338977422,673.3685741876982,6351.117001657578,32.04180555861189
2020-09-15 15:00:00,3028.5626027499616,4.5781280719041675,680.7391271735511,3116.510907756776,26.037936536636078
2020-09-15 16:00:00,769.7812733360822,1.253026499522394,663.0456091720772,830.8137186845814,21.190547644079135
2020-09-15 17:00:00,-6.012,0.0,0.0,0.0,18.31
2020-09-15 18:00:00,-6.012,0.0,0.0,0.0,17.07
2020-09-15 19:00:00,-6.012,0.0,0.0,0.0,15.77
2020-09-15 20:00:00,-6.012,0.0,0.0,0.0,15.72
2020-09-15 21:00:00,-6.012,0.0,0.0,0.0,15.11
2020-09-15 22:00:00,-6.012,0.0,0.0,0.0,14.99
2020-09-15 23:00:00,-6.012,0.0,0.0,0.0,14.81
2020-09-16 00:00:00,-6.012,0.0,0.0,0.0,14.41
2020-09-16 01:00:00,-6.012,0.0,0.0,0.0,13.51
2020-09-16 02:00:00,-6.012,0.0,0.0,0.0,12.86
2020-09-16 03:00:00,-6.012,0.0,0.0,0.0,12.29
2020-09-16 04:00:00,-6.012,0.0,0.0,0.0,11.86
2020-09-16 05:00:00,653.4486248371644,1.0423225290341867,684.6818978891123,713.6593673917064,12.964444738794109
2020-09-16 06:00:00,5002.442390730337,7.330657943116147,698.3337077414353,5119.245541600504,22.959716987692094
2020-09-16 07:00:00,8836.086736438678,13.66959164210774,659.5929614635221,9016.366433214855,37.09076625847105
2020-09-16 08:00:00,11181.417288216913,18.14946090584089,628.5097011066207,11407.112249176358,46.97573830022242
2020-09-16 09:00:00,12879.968250980888,21.16287405200653,621.0738946178875,13143.708608787525,48.71642835721644
2020-09-16 10:00:00,13283.721964318536,21.78050309891359,622.4519992850096,13557.317699352112,48.04607760680493
2020-09-16 11:00:00,10426.966496752026,16.466112629091572,646.0629125578462,10638.144683656436,41.343511579827634
2020-09-16 12:00:00,6453.039032022215,9.859265774797407,668.5203841387486,6591.12014309358,33.761434411949175
2020-09-16 13:00:00,8167.910150148833,12.67421183944625,657.6643847197405,8335.37773119707,37.74427654384388
2020-09-16 14:00:00,4329.687094281307,6.559699711500393,676.1347506362307,4435.240928683874,29.655467513332376
2020-09-16 15:00:00,2272.9062407169245,3.475879425025869,676.4306191121925,2351.1912714295804,25.472859835134006
2020-09-16 16:00:00,649.0653938314518,1.0774203446282409,657.8373867885624,708.7673839830743,21.44507128368172
2020-09-16 17:00:00,-6.012,0.0,0.0,0.0,18.74
2020-09-16 18:00:00,-6.012,0.0,0.0,0.0,18.07
2020-09-16 19:00:00,-6.012,0.0,0.0,0.0,14.81
2020-09-16 20:00:00,-6.012,0.0,0.0,0.0,14.04
2020-09-16 21:00:00,-6.012,0.0,0.0,0.0,13.34
2020-09-16 22:00:00,-6.012,0.0,0.0,0.0,12.67
2020-09-16 23:00:00,-6.012,0.0,0.0,0.0,12.37
2020-09-17 00:00:00,-6.012,0.0,0.0,0.0,11.87
2020-09-17 01:00:00,-6.012,0.0,0.0,0.0,11.56
2020-09-17 02:00:00,-6.012,0.0,0.0,0.0,11.14
2020-09-17 03:00:00,-6.012,0.0,0.0,0.0,11.57
2020-09-17 04:00:00,-6.012,0.0,0.0,0.0,11.17
2020-09-17 05:00:00,17.215056912235028,0.11279940048946205,623.9235049383067,70.37819730832489,11.233976410008143
2020-09-17 06:00:00,661.6653221881464,1.0553305855168407,684.100228663532,721.9518948676898,13.249141989804684
2020-09-17 07:00:00,6088.207903274944,8.954181935281786,694.8772303594617,6222.057143323333,24.817622642842842
2020-09-17 08:00:00,7281.949266771864,10.852777514132539,685.125669557759,7435.516460931448,28.467037329554692
2020-09-17 09:00:00,1757.5277544650037,2.666084630140869,686.3976489575767,1829.9942220506227,20.293441667043346
2020-09-17 10:00:00,6489.41907095049,9.736253929511465,680.8552390485883,6628.979496615286,29.65904398137685
2020-09-17 11:00:00,9613.9061580873,14.793047720497913,663.140704281253,9809.87208383717,35.81640613676148
2020-09-17 12:00:00,6840.204217377149,10.244308880531424,681.9212837433485,6985.812262875374,29.42341857392948
2020-09-17 13:00:00,5453.742970104803,8.120596012665207,686.7530867153142,5576.844377665903,27.149778059033586
2020-09-17 14:00:00,3948.11779566943,5.869135656335009,689.8713080741627,4048.9482925005423,24.611206786523777
2020-09-17 15:00:00,1685.1910084000683,2.560563466818183,686.1019167954736,1756.8075026604185,20.067780956362917
2020-09-17 16:00:00,783.2599132167977,1.252026390204243,674.6253063332663,844.6486870288709,17.630547644079137
2020-09-17 17:00:00,-6.012,0.0,0.0,0.0,15.32
2020-09-17 18:00:00,-6.012,0.0,0.0,0.0,14.55
2020-09-17 19:00:00,-6.012,0.0,0.0,0.0,14.48
2020-09-17 20:00:00,-6.012,0.0,0.0,0.0,14.11
2020-09-17 21:00:00,-6.012,0.0,0.0,0.0,13.61
2020-09-17 22:00:00,-6.012,0.0,0.0,0.0,12.74
2020-09-17 23:00:00,-6.012,0.0,0.0,0.0,12.03
2020-09-18 00:00:00,-6.012,0.0,0.0,0.0,11.38
2020-09-18 01:00:00,-6.012,0.0,0.0,0.0,10.88
2020-09-18 02:00:00,-6.012,0.0,0.0,0.0,10.16
2020-09-18 03:00:00,-6.012,0.0,0.0,0.0,9.36
2020-09-18 04:00:00,-6.012,0.0,0.0,0.0,8.9
2020-09-18 05:00:00,478.63257214097126,0.7781566629781802,690.2434713405462,537.1175563008346,8.7451850511153
2020-09-18 06:00:00,4913.779755673788,7.051502998070579,713.3381819595552,5030.1063287260195,17.916714597509305
2020-09-18 07:00:00,8237.284044750328,12.212833526467747,688.5032265644894,8408.575288468015,27.45492158524955
2020-09-18 08:00:00,12130.890810042507,19.0223618700907,650.8183665382251,12380.102479991441,39.16321988454488
2020-09-18 09:00:00,13747.675120081347,22.287602829912842,629.6515635918522,14033.42397056881,45.39852398019206
2020-09-18 10:00:00,14057.002989433455,22.907647044457157,626.4352739670263,14350.15815223446,46.28832761790515
2020-09-18 11:00:00,13317.665612406046,21.374675294288693,635.9623379087838,13593.488472196956,43.53705940228754
2020-09-18 12:00:00,11888.594017158362,18.67176711574082,649.7591735073963,12132.15196904634,39.61579910719544
2020-09-18 13:00:00,9721.59188145555,14.85427097974067,667.8325184853924,9920.165198664688,34.23303033042535
2020-09-18 14:00:00,6515.491068997201,9.688294011010383,687.0070430485467,6655.926220689188,27.619465932277095
2020-09-18 15:00:00,2959.0422305717057,4.37689896352899,696.0908784765011,3046.719444525781,20.829755999770892
2020-09-18 16:00:00,728.167351555031,1.1639510602085668,677.8973894348009,789.0393851452561,15.993513035257614
2020-09-18 17:00:00,-6.012,0.0,0.0,0.0,13.1
2020-09-18 18:00:00,-6.012,0.0,0.0,0.0,11.89
2020-09-18 19:00:00,-6.012,0.0,0.0,0.0,11.48
2020-09-18 20:00:00,-6.012,0.0,0.0,0.0,10.5
2020-09-18 21:00:00,-6.012,0.0,0.0,0.0,9.75
2020-09-18 22:00:00,-6.012,0.0,0.0,0.0,9.23
2020-09-18 23:00:00,-6.012,0.0,0.0,0.0,9.13
2020-09-19 00:00:00,-6.012,0.0,0.0,0.0,9.06
2020-09-19 01:00:00,-6.012,0.0,0.0,0.0,8.8
2020-09-19 02:00:00,-6.012,0.0,0.0,0.0,8.62
2020-09-19 03:00:00,-6.012,0.0,0.0,0.0,8.3
2020-09-19 04:00:00,-6.012,0.0,0.0,0.0,7.91
2020-09-19 05:00:00,319.4281407883238,0.5521033984959051,681.3246388844201,376.16164860708363,8.43217817724039
2020-09-19 06:00:00,4605.60273544311,6.620447220248827,712.5205636233619,4717.204784810414,17.89915917674269
2020-09-19 07:00:00,6087.809210584616,8.839632489790912,703.9051901353896,6222.263188453239,21.819341378867634
2020-09-19 08:00:00,7628.9402927542615,11.23978225518558,693.015713068024,7789.345714306757,25.900268109703603
