time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global_calc
2023-06-29 08:10:00+02:00,4740.28,429.88,124.18,5.96,28.16,14.07,0.41,0,130.14000000000001,560.02
2023-06-29 09:10:00+02:00,6199.56,589.62,152.89,8.11,38.3,15.71,0.34,0,161.0,750.62
2023-06-29 10:10:00+02:00,7416.6,769.5,149.0,10.25,48.17,17.11,0.34,0,159.25,928.75
2023-06-29 11:10:00+02:00,7969.0,826.25,172.11,11.55,57.09,18.36,0.69,0,183.66000000000003,1009.9100000000001
2023-06-29 12:10:00+02:00,8361.2,909.31,146.12,12.73,63.69,19.12,0.9,0,158.85,1068.1599999999999
2023-06-29 13:10:00+02:00,7858.86,781.79,194.17,12.45,65.8,19.87,1.24,0,206.61999999999998,988.41
2023-06-29 14:10:00+02:00,6891.88,587.81,250.5,11.44,62.3,20.37,1.52,0,261.94,849.75
2023-06-29 15:10:00+02:00,6111.49,575.01,157.58,11.01,54.89,21.11,1.79,0,168.59,743.6
2023-06-29 16:10:00+02:00,4729.51,464.31,98.95,9.89,45.63,21.24,2.14,0,108.84,573.15
2023-06-29 17:10:00+02:00,2679.81,252.53,87.91,7.69,35.64,20.66,2.55,0,95.6,348.13
2023-06-29 18:10:00+02:00,802.03,60.1,75.58,5.12,25.5,19.64,2.14,0,80.7,140.8
2023-06-29 19:10:00+02:00,548.7,0.0,78.47,1.18,15.6,18.63,1.59,0,79.65,79.65
2023-06-29 20:10:00+02:00,168.54,0.0,32.1,0.48,6.24,17.26,1.24,0,32.58,32.58
2023-06-29 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.82,1.31,0,0.0,0.0
2023-06-29 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.01,0.97,0,0.0,0.0
2023-06-29 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.21,0.55,0,0.0,0.0
2023-06-30 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.75,0.14,0,0.0,0.0
2023-06-30 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.11,0.28,0,0.0,0.0
2023-06-30 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.01,0.55,0,0.0,0.0
2023-06-30 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.92,0.83,0,0.0,0.0
2023-06-30 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.8,0.97,0,0.0,0.0
2023-06-30 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.01,1.03,0,0.0,0.0
2023-06-30 06:10:00+02:00,598.65,39.64,53.59,1.18,8.56,10.01,1.03,0,54.77,94.41
2023-06-30 07:10:00+02:00,2500.92,198.6,102.26,3.34,18.09,12.43,0.41,0,105.60000000000001,304.2
2023-06-30 08:10:00+02:00,4356.63,374.33,139.72,5.59,28.09,16.25,0.28,0,145.31,519.64
2023-06-30 09:10:00+02:00,5456.46,444.17,212.11,7.33,38.23,18.78,0.41,0,219.44000000000003,663.61
2023-06-30 10:10:00+02:00,7177.32,725.28,160.47,9.9,48.1,20.27,0.97,0,170.37,895.65
2023-06-30 11:10:00+02:00,7776.81,790.67,179.13,11.23,57.01,21.43,1.38,0,190.35999999999999,981.03
2023-06-30 12:10:00+02:00,7864.77,756.23,218.33,11.8,63.63,22.14,2.0,0,230.13000000000002,986.36
2023-06-30 13:10:00+02:00,0.0,0.0,0.0,0.0,0.0,22.36,2.28,0,0.0,0.0
2023-06-30 14:10:00+02:00,5515.49,262.42,394.83,9.07,62.26,20.96,2.34,0,403.9,666.3199999999999
2023-06-30 15:10:00+02:00,6003.25,557.93,159.74,10.77,54.88,20.9,1.79,0,170.51000000000002,728.4399999999999
2023-06-30 16:10:00+02:00,4446.71,378.88,150.0,9.08,45.62,20.84,1.93,0,159.08,537.96
2023-06-30 17:10:00+02:00,2175.15,23.25,242.41,4.1,35.63,20.63,1.79,0,246.51,269.76
2023-06-30 18:10:00+02:00,1390.86,15.04,166.78,3.47,25.5,20.12,1.24,0,170.25,185.29
2023-06-30 19:10:00+02:00,491.57,0.0,72.22,1.09,15.59,19.73,0.55,0,73.31,73.31
2023-06-30 20:10:00+02:00,71.7,0.0,18.72,0.28,6.23,18.75,0.48,0,19.0,19.0
2023-06-30 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.78,1.1,0,0.0,0.0
2023-06-30 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.68,1.38,0,0.0,0.0
2023-06-30 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.99,1.38,0,0.0,0.0
2023-07-01 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.18,1.38,0,0.0,0.0
2023-07-01 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.83,1.31,0,0.0,0.0
2023-07-01 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.84,1.24,0,0.0,0.0
2023-07-01 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.47,1.24,0,0.0,0.0
2023-07-01 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.06,1.1,0,0.0,0.0
2023-07-01 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.98,1.03,0,0.0,0.0
2023-07-01 06:10:00+02:00,7.81,0.0,7.46,0.11,8.48,13.14,0.97,0,7.57,7.57
2023-07-01 07:10:00+02:00,86.28,0.0,20.52,0.29,18.02,13.55,0.83,0,20.81,20.81
2023-07-01 08:10:00+02:00,445.1,0.0,65.28,0.94,28.01,14.21,0.76,0,66.22,66.22
2023-07-01 09:10:00+02:00,564.12,0.0,79.27,1.14,38.15,15.05,0.34,0,80.41,80.41
2023-07-01 10:10:00+02:00,922.52,0.0,120.3,1.73,48.02,16.46,0.48,0,122.03,122.03
2023-07-01 11:10:00+02:00,1224.96,0.0,153.88,2.21,56.94,16.35,0.76,0,156.09,156.09
2023-07-01 12:10:00+02:00,1511.24,0.0,185.58,2.67,63.55,15.92,0.48,0,188.25,188.25
2023-07-01 13:10:00+02:00,981.97,0.0,126.83,1.82,65.68,16.39,0.76,0,128.65,128.65
2023-07-01 14:10:00+02:00,1111.12,0.0,140.82,2.02,62.23,15.79,0.9,0,142.84,142.84
2023-07-01 15:10:00+02:00,701.82,0.0,95.12,1.37,54.86,16.0,1.17,0,96.49000000000001,96.49000000000001
2023-07-01 16:10:00+02:00,897.92,0.0,116.57,1.67,45.61,14.94,1.31,0,118.24,118.24
2023-07-01 17:10:00+02:00,1219.36,0.0,152.01,2.18,35.62,14.78,1.24,0,154.19,154.19
2023-07-01 18:10:00+02:00,1378.61,6.4,166.27,2.84,25.49,15.16,1.38,0,169.11,175.51000000000002
2023-07-01 19:10:00+02:00,97.89,0.0,22.29,0.33,15.58,15.07,1.17,0,22.619999999999997,22.619999999999997
2023-07-01 20:10:00+02:00,91.87,0.0,21.4,0.32,6.21,14.63,1.17,0,21.72,21.72
2023-07-01 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.62,1.1,0,0.0,0.0
2023-07-01 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.83,1.31,0,0.0,0.0
2023-07-01 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.31,1.31,0,0.0,0.0
2023-07-02 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.65,1.24,0,0.0,0.0
2023-07-02 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.11,1.17,0,0.0,0.0
2023-07-02 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.06,1.31,0,0.0,0.0
2023-07-02 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.36,1.31,0,0.0,0.0
2023-07-02 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.16,1.38,0,0.0,0.0
2023-07-02 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.15,1.38,0,0.0,0.0
2023-07-02 06:10:00+02:00,27.46,0.0,11.19,0.16,8.4,10.5,1.31,0,11.35,11.35
2023-07-02 07:10:00+02:00,491.36,0.0,69.94,1.0,17.94,11.84,0.97,0,70.94,70.94
2023-07-02 08:10:00+02:00,2840.96,118.72,211.28,4.07,27.93,13.64,0.76,0,215.35,334.07
2023-07-02 09:10:00+02:00,2286.35,25.0,245.24,3.75,38.07,15.19,0.9,0,248.99,273.99
2023-07-02 10:10:00+02:00,6134.62,428.17,297.37,8.45,47.94,16.71,1.45,0,305.82,733.99
2023-07-02 11:10:00+02:00,4207.53,102.79,390.93,6.63,56.86,17.59,1.59,0,397.56,500.35
2023-07-02 12:10:00+02:00,4605.53,120.47,424.24,7.37,63.47,18.52,1.52,0,431.61,552.08
2023-07-02 13:10:00+02:00,5440.3,223.27,429.37,8.75,65.61,18.86,1.03,0,438.12,661.39
2023-07-02 14:10:00+02:00,5396.9,243.31,400.75,8.9,62.18,18.97,1.31,0,409.65,652.96
2023-07-02 15:10:00+02:00,3801.28,78.34,372.31,6.51,54.83,19.06,1.24,0,378.82,457.15999999999997
2023-07-02 16:10:00+02:00,839.73,0.0,111.91,1.61,45.59,18.62,0.9,0,113.52,113.52
2023-07-02 17:10:00+02:00,2245.37,28.32,244.37,4.26,35.61,19.11,1.38,0,248.63,276.95
2023-07-02 18:10:00+02:00,1225.7,2.3,154.02,2.37,25.47,18.62,1.24,0,156.39000000000001,158.69000000000003
2023-07-02 19:10:00+02:00,665.7,0.0,91.84,1.38,15.56,18.25,1.17,0,93.22,93.22
2023-07-02 20:10:00+02:00,148.16,0.0,29.42,0.44,6.19,17.39,1.03,0,29.860000000000003,29.860000000000003
2023-07-02 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.41,0.55,0,0.0,0.0
2023-07-02 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.81,0.76,0,0.0,0.0
2023-07-02 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.6,0.97,0,0.0,0.0
2023-07-03 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.55,1.03,0,0.0,0.0
2023-07-03 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.72,1.1,0,0.0,0.0
2023-07-03 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.04,1.17,0,0.0,0.0
2023-07-03 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.8,1.1,0,0.0,0.0
2023-07-03 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.96,1.03,0,0.0,0.0
2023-07-03 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.05,0.97,0,0.0,0.0
2023-07-03 06:10:00+02:00,49.74,0.0,14.92,0.21,8.32,11.67,0.83,0,15.13,15.13
2023-07-03 07:10:00+02:00,176.77,0.0,32.64,0.47,17.85,12.62,0.62,0,33.11,33.11
2023-07-03 08:10:00+02:00,714.91,0.0,96.06,1.38,27.85,14.17,0.21,0,97.44,97.44
2023-07-03 09:10:00+02:00,1312.92,0.0,163.2,2.34,37.99,15.29,0.28,0,165.54,165.54
2023-07-03 10:10:00+02:00,1257.06,0.0,156.67,2.25,47.86,15.25,0.83,0,158.92,158.92
2023-07-03 11:10:00+02:00,3098.94,25.72,337.32,5.1,56.77,15.04,0.69,0,342.42,368.14
2023-07-03 12:10:00+02:00,1529.19,0.0,186.52,2.68,63.38,14.87,0.76,0,189.20000000000002,189.20000000000002
2023-07-03 13:10:00+02:00,914.6,0.0,118.44,1.7,65.54,14.79,0.97,0,120.14,120.14
2023-07-03 14:10:00+02:00,1326.34,0.0,164.13,2.36,62.13,14.7,0.48,0,166.49,166.49
2023-07-03 15:10:00+02:00,1359.18,0.0,167.86,2.41,54.79,15.0,0.69,0,170.27,170.27
2023-07-03 16:10:00+02:00,3283.63,68.99,317.62,5.83,45.57,15.43,0.34,0,323.45,392.44
2023-07-03 17:10:00+02:00,1893.41,8.34,220.75,3.39,35.59,15.75,0.21,0,224.14,232.48
2023-07-03 18:10:00+02:00,1189.58,1.84,148.82,2.26,25.45,15.72,0.21,0,151.07999999999998,152.92
2023-07-03 19:10:00+02:00,73.18,0.0,18.72,0.28,15.53,15.35,0.28,0,19.0,19.0
2023-07-03 20:10:00+02:00,177.51,0.0,32.99,0.5,6.16,14.77,0.41,0,33.49,33.49
2023-07-03 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.72,0.48,0,0.0,0.0
2023-07-03 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.94,0.62,0,0.0,0.0
2023-07-03 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.78,0.9,0,0.0,0.0
2023-07-04 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.13,1.1,0,0.0,0.0
2023-07-04 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.1,1.17,0,0.0,0.0
2023-07-04 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.39,1.1,0,0.0,0.0
2023-07-04 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.77,1.03,0,0.0,0.0
2023-07-04 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.48,1.03,0,0.0,0.0
2023-07-04 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.15,1.03,0,0.0,0.0
2023-07-04 06:10:00+02:00,200.85,1.18,34.58,0.51,8.23,10.35,0.9,0,35.089999999999996,36.269999999999996
2023-07-04 07:10:00+02:00,379.32,0.0,56.89,0.82,17.76,11.05,0.76,0,57.71,57.71
2023-07-04 08:10:00+02:00,1358.97,7.68,159.31,2.36,27.76,13.71,0.34,0,161.67000000000002,169.35000000000002
2023-07-04 09:10:00+02:00,3869.5,167.93,286.19,5.61,37.9,15.78,0.21,0,291.8,459.73
2023-07-04 10:10:00+02:00,4480.71,177.45,352.07,6.71,47.77,17.34,0.69,0,358.78,536.23
2023-07-04 11:10:00+02:00,4109.85,98.3,389.54,6.56,56.68,18.41,0.83,0,396.1,494.40000000000003
2023-07-04 12:10:00+02:00,5872.63,290.52,416.0,9.07,63.29,16.6,0.48,0,425.07,715.5899999999999
2023-07-04 13:10:00+02:00,3936.66,60.13,406.82,6.54,65.46,17.72,0.69,0,413.36,473.49
2023-07-04 14:10:00+02:00,5008.61,187.96,411.32,8.32,62.07,18.58,0.76,0,419.64,607.6
2023-07-04 15:10:00+02:00,3049.83,26.46,338.26,5.25,54.75,19.83,1.03,0,343.51,369.96999999999997
2023-07-04 16:10:00+02:00,2628.07,22.53,293.11,4.62,45.54,19.78,1.1,0,297.73,320.26
2023-07-04 17:10:00+02:00,2635.67,155.43,172.37,6.51,35.56,18.1,0.34,0,178.88,334.31
2023-07-04 18:10:00+02:00,801.61,60.53,74.16,5.04,25.42,16.64,0.0,0,79.2,139.73000000000002
2023-07-04 19:10:00+02:00,733.5,0.0,98.97,1.49,15.5,16.4,0.34,0,100.46,100.46
2023-07-04 20:10:00+02:00,103.49,0.0,23.18,0.35,6.12,16.2,0.34,0,23.53,23.53
2023-07-04 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.82,0.48,0,0.0,0.0
2023-07-04 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.83,0.62,0,0.0,0.0
2023-07-04 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.86,0.14,0,0.0,0.0
2023-07-05 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.25,0.41,0,0.0,0.0
2023-07-05 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.76,0.69,0,0.0,0.0
2023-07-05 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.07,0.76,0,0.0,0.0
2023-07-05 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.69,0.69,0,0.0,0.0
2023-07-05 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.41,0.62,0,0.0,0.0
2023-07-05 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.38,0.62,0,0.0,0.0
2023-07-05 06:10:00+02:00,223.03,1.19,37.38,0.55,8.13,10.72,0.48,0,37.93,39.12
2023-07-05 07:10:00+02:00,1366.36,42.46,126.26,2.18,17.67,12.01,0.21,0,128.44,170.9
2023-07-05 08:10:00+02:00,4399.93,378.41,137.23,5.56,27.67,14.35,0.14,0,142.79,521.2
2023-07-05 09:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.86,0.62,0,0.0,0.0
2023-07-05 10:10:00+02:00,1692.77,0.0,207.03,2.97,47.67,17.77,1.03,0,210.0,210.0
2023-07-05 11:10:00+02:00,5787.94,309.25,385.03,8.61,56.58,18.8,1.17,0,393.64,702.89
2023-07-05 12:10:00+02:00,7359.05,603.97,300.89,11.04,63.19,19.33,1.24,0,311.93,915.9000000000001
2023-07-05 13:10:00+02:00,3579.1,39.07,388.21,6.03,65.37,20.29,1.31,0,394.23999999999995,433.30999999999995
2023-07-05 14:10:00+02:00,2302.08,1.96,277.06,4.01,62.01,21.1,1.72,0,281.07,283.03
2023-07-05 15:10:00+02:00,2798.29,15.01,318.37,4.8,54.71,18.59,1.1,0,323.17,338.18
2023-07-05 16:10:00+02:00,2594.59,19.55,290.41,4.53,45.5,17.94,0.69,0,294.94,314.49
2023-07-05 17:10:00+02:00,2639.37,133.92,191.68,6.24,35.53,17.46,0.34,0,197.92000000000002,331.84000000000003
2023-07-05 18:10:00+02:00,1111.97,39.84,120.27,4.45,25.39,17.41,0.76,0,124.72,164.56
2023-07-05 19:10:00+02:00,109.61,0.0,24.07,0.36,15.47,16.69,0.76,0,24.43,24.43
2023-07-05 20:10:00+02:00,176.46,0.0,32.99,0.5,6.08,15.94,0.9,0,33.49,33.49
2023-07-05 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.17,1.52,0,0.0,0.0
2023-07-05 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.19,1.52,0,0.0,0.0
2023-07-05 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.5,1.45,0,0.0,0.0
2023-07-06 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.83,1.45,0,0.0,0.0
2023-07-06 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.62,1.45,0,0.0,0.0
2023-07-06 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.15,1.45,0,0.0,0.0
2023-07-06 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.77,1.45,0,0.0,0.0
2023-07-06 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.91,1.31,0,0.0,0.0
2023-07-06 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.7,1.24,0,0.0,0.0
2023-07-06 06:10:00+02:00,7.92,0.0,7.46,0.11,8.04,11.74,1.17,0,7.57,7.57
2023-07-06 07:10:00+02:00,229.15,0.0,39.17,0.56,17.58,12.26,0.9,0,39.730000000000004,39.730000000000004
2023-07-06 08:10:00+02:00,2147.16,52.69,199.54,3.32,27.58,13.14,0.9,0,202.85999999999999,255.54999999999998
2023-07-06 09:10:00+02:00,2913.08,65.35,271.93,4.49,37.72,13.13,0.76,0,276.42,341.77
2023-07-06 10:10:00+02:00,3053.53,42.64,314.41,4.92,47.58,14.81,0.62,0,319.33000000000004,361.97
2023-07-06 11:10:00+02:00,3189.75,31.66,344.52,5.27,56.48,16.2,0.48,0,349.78999999999996,381.45
2023-07-06 12:10:00+02:00,7728.02,745.66,225.19,11.71,63.09,17.48,0.28,0,236.9,982.56
2023-07-06 13:10:00+02:00,5157.08,191.33,432.91,8.41,65.28,18.27,0.14,0,441.32000000000005,632.6500000000001
2023-07-06 14:10:00+02:00,4935.32,182.45,412.09,8.25,61.93,18.54,0.28,0,420.34,602.79
2023-07-06 15:10:00+02:00,3669.92,68.95,369.36,6.32,54.66,19.0,0.48,0,375.68,444.63
2023-07-06 16:10:00+02:00,3124.92,57.21,316.24,5.59,45.46,18.96,0.62,0,321.83,379.03999999999996
2023-07-06 17:10:00+02:00,2066.8,16.21,235.33,3.8,35.49,18.5,0.76,0,239.13000000000002,255.34000000000003
2023-07-06 18:10:00+02:00,942.8,0.23,122.96,1.78,25.36,17.41,0.41,0,124.74,124.97
2023-07-06 19:10:00+02:00,55.44,0.0,16.05,0.24,15.43,16.17,0.07,0,16.29,16.29
2023-07-06 20:10:00+02:00,0.0,0.0,4.46,0.07,6.03,15.89,0.48,0,4.53,4.53
2023-07-06 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.56,0.28,0,0.0,0.0
2023-07-06 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.56,0.48,0,0.0,0.0
2023-07-06 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.38,0.62,0,0.0,0.0
2023-07-07 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.01,0.83,0,0.0,0.0
2023-07-07 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.0,0.97,0,0.0,0.0
2023-07-07 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.25,0.97,0,0.0,0.0
2023-07-07 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.6,0.97,0,0.0,0.0
2023-07-07 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.08,0.97,0,0.0,0.0
2023-07-07 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,9.55,1.03,0,0.0,0.0
2023-07-07 06:10:00+02:00,334.01,8.4,45.47,0.74,7.93,9.24,0.97,0,46.21,54.61
2023-07-07 07:10:00+02:00,963.71,12.94,109.58,1.69,17.48,10.86,0.76,0,111.27,124.21
2023-07-07 08:10:00+02:00,1723.39,24.47,182.82,2.84,27.48,14.13,0.41,0,185.66,210.13
2023-07-07 09:10:00+02:00,2736.31,52.87,267.57,4.31,37.62,14.11,0.21,0,271.88,324.75
2023-07-07 10:10:00+02:00,6203.05,461.11,286.78,8.61,47.48,15.12,0.07,0,295.39,756.5
2023-07-07 11:10:00+02:00,6918.28,535.34,312.04,10.01,56.37,16.05,0.28,0,322.05,857.3900000000001
2023-07-07 12:10:00+02:00,7466.76,646.71,282.97,11.28,62.98,17.86,0.48,0,294.25,940.96
2023-07-07 13:10:00+02:00,7741.64,787.28,184.53,12.31,65.18,18.68,0.48,0,196.84,984.12
2023-07-07 14:10:00+02:00,7067.6,689.36,183.2,11.84,61.86,19.06,0.55,0,195.04,884.4
2023-07-07 15:10:00+02:00,4402.89,154.0,372.56,7.62,54.6,19.42,0.69,0,380.18,534.1800000000001
2023-07-07 16:10:00+02:00,4296.12,307.54,206.91,8.56,45.41,19.88,0.83,0,215.47,523.01
2023-07-07 17:10:00+02:00,2661.23,244.07,94.08,7.49,35.45,19.07,0.69,0,101.57,345.64
2023-07-07 18:10:00+02:00,1067.62,43.03,114.26,4.56,25.31,18.42,0.55,0,118.82000000000001,161.85000000000002
2023-07-07 19:10:00+02:00,541.62,0.0,77.57,1.17,15.38,18.09,0.62,0,78.74,78.74
2023-07-07 20:10:00+02:00,161.46,0.0,31.21,0.47,5.98,17.55,0.69,0,31.68,31.68
2023-07-07 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.72,0.9,0,0.0,0.0
2023-07-07 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.81,0.62,0,0.0,0.0
2023-07-07 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.91,0.48,0,0.0,0.0
2023-07-08 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.88,0.62,0,0.0,0.0
2023-07-08 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.32,0.55,0,0.0,0.0
2023-07-08 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.47,0.55,0,0.0,0.0
2023-07-08 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.03,0.55,0,0.0,0.0
2023-07-08 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.62,0.62,0,0.0,0.0
2023-07-08 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.41,0.48,0,0.0,0.0
2023-07-08 06:10:00+02:00,401.39,15.71,49.0,0.86,7.83,12.1,0.41,0,49.86,65.57
2023-07-08 07:10:00+02:00,2414.97,189.56,102.75,3.2,17.37,12.62,0.21,0,105.95,295.51
2023-07-08 08:10:00+02:00,4423.58,384.57,135.83,5.57,27.38,15.41,0.28,0,141.4,525.97
2023-07-08 09:10:00+02:00,6128.07,577.43,152.45,7.89,37.52,17.43,1.03,0,160.33999999999997,737.77
2023-07-08 10:10:00+02:00,7361.8,737.8,158.38,9.93,47.37,18.55,1.31,0,168.31,906.1099999999999
2023-07-08 11:10:00+02:00,7858.96,781.66,189.91,11.17,56.26,20.1,1.52,0,201.07999999999998,982.74
2023-07-08 12:10:00+02:00,8523.4,934.69,129.57,12.73,62.87,21.25,1.93,0,142.29999999999998,1076.99
2023-07-08 13:10:00+02:00,5787.94,277.55,423.31,9.27,65.07,22.0,1.79,0,432.58,710.13
2023-07-08 14:10:00+02:00,7393.48,779.61,134.2,12.41,61.77,22.47,1.59,0,146.60999999999999,926.22
2023-07-08 15:10:00+02:00,5941.37,541.42,179.66,10.72,54.54,22.96,1.52,0,190.38,731.8
2023-07-08 16:10:00+02:00,4671.11,459.67,102.43,9.75,45.36,21.88,1.38,0,112.18,571.85
2023-07-08 17:10:00+02:00,2649.29,242.77,95.82,7.48,35.4,20.97,1.1,0,103.3,346.07
2023-07-08 18:10:00+02:00,831.39,58.23,80.29,4.97,25.26,20.49,0.9,0,85.26,143.49
2023-07-08 19:10:00+02:00,528.95,0.0,76.68,1.15,15.33,19.95,0.55,0,77.83000000000001,77.83000000000001
2023-07-08 20:10:00+02:00,159.56,0.0,31.21,0.47,5.92,19.57,0.55,0,31.68,31.68
2023-07-08 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,18.31,0.48,0,0.0,0.0
2023-07-08 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.79,0.21,0,0.0,0.0
2023-07-08 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.06,0.0,0,0.0,0.0
2023-07-09 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.43,0.48,0,0.0,0.0
2023-07-09 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.7,0.83,0,0.0,0.0
2023-07-09 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.0,1.1,0,0.0,0.0
2023-07-09 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.32,1.17,0,0.0,0.0
2023-07-09 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.75,1.31,0,0.0,0.0
2023-07-09 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,10.98,1.1,0,0.0,0.0
2023-07-09 06:10:00+02:00,534.65,40.14,47.29,1.07,7.72,10.83,0.97,0,48.36,88.5
2023-07-09 07:10:00+02:00,2321.4,175.88,105.13,3.09,17.27,13.19,0.76,0,108.22,284.1
2023-07-09 08:10:00+02:00,4311.12,371.22,137.52,5.45,27.27,16.97,0.55,0,142.97,514.19
2023-07-09 09:10:00+02:00,5718.24,525.38,170.98,7.57,37.41,20.51,0.41,0,178.54999999999998,703.93
2023-07-09 10:10:00+02:00,6962.0,707.05,167.9,9.7,47.26,22.06,0.48,0,177.6,884.65
2023-07-09 11:10:00+02:00,7564.34,783.83,182.26,11.09,56.15,23.2,0.69,0,193.35,977.1800000000001
2023-07-09 12:10:00+02:00,7934.47,854.91,166.02,12.22,62.74,23.62,0.83,0,178.24,1033.15
2023-07-09 13:10:00+02:00,7565.92,781.63,185.75,12.23,64.95,23.81,0.76,0,197.98,979.61
